1,1000,0.16704972077906133
2,2000,0.1674222377538681
3,3000,0.1675611645281315
4,4000,0.16950388003885747
5,5000,0.1694613760858774
6,6000,0.16924248559772967
7,7000,0.16826118066161871
8,8000,0.16848930100351572
9,9000,0.17089220294356347
10,10000,0.16697419890761375
11,11000,0.1699551615640521
12,12000,0.17132993391156195
13,13000,0.17185520595312118
14,14000,0.17311192889511584
15,15000,0.1714871826171875
16,16000,0.1743645474538207
17,17000,0.16883021203428508
18,18000,0.16850662102550268
19,19000,0.17167948897927998
20,20000,0.17138338969647884
21,21000,0.1705688913539052
22,22000,0.171911994099617
23,23000,0.17308457486331463
24,24000,0.1748150860220194
25,25000,0.17382056009024383
26,26000,0.17461496113240718
27,27000,0.16910210906714201
28,28000,0.17453039177507162
29,29000,0.17455583266168834
30,30000,0.17321771469712258
