epoch,step,min,max,mean,std
1,1000,-0.004288690164685249,0.0047598108649253845,-6.158593896543607e-05,0.0013297873083502054
2,2000,-0.0026966454461216927,0.0028786612674593925,1.8972848920384422e-05,0.0008092644275166094
3,3000,-0.0026100650429725647,0.0027660324703902006,-1.03986694739433e-05,0.0007661614799872041
4,4000,-0.0018711094744503498,0.002565912436693907,-1.6494204828632064e-05,0.0006782026030123234
5,5000,-0.005783943925052881,0.005717302206903696,-9.598759788786992e-05,0.0014449134469032288
6,6000,-0.0054404716938734055,0.005412885919213295,-8.396327029913664e-05,0.0014119164552539587
7,7000,-0.0027747470885515213,0.0007886113598942757,-4.770838131662458e-06,0.00035629424382932484
8,8000,-0.0033851093612611294,0.002947201021015644,-2.785761716950219e-05,0.0005918359966017306
9,9000,-0.002004866721108556,0.008929712697863579,6.026660412317142e-05,0.0006969895330257714
10,10000,-0.003127551870420575,0.0019262642599642277,-3.6846176953986287e-06,0.0005553915398195386
11,11000,-0.005278856493532658,0.003237389959394932,-0.00011000168160535395,0.0008160379366017878
12,12000,-0.004006669856607914,0.0014402068918570876,-7.156385981943458e-05,0.0005294661968946457
13,13000,-0.007298092357814312,0.006610410287976265,-3.273297261330299e-05,0.0010540973162278533
14,14000,-0.008501475676894188,0.004138011485338211,-6.79231234244071e-05,0.0008552848594263196
15,15000,-0.004359740763902664,0.0038449056446552277,-4.0423743485007435e-05,0.0005582040175795555
16,16000,-0.004268352407962084,0.0066193705424666405,6.902357563376427e-05,0.0009839432314038277
17,17000,-0.004701097495853901,0.003426644019782543,-4.19032403442543e-06,0.0008159352000802755
18,18000,-0.006925251800566912,0.006322612054646015,7.262310100486502e-05,0.0008829859434626997
19,19000,-0.005641841795295477,0.004487743601202965,-2.7373509510653093e-05,0.0007836336735635996
20,20000,-0.0056108515709638596,0.002843279857188463,-1.087889449991053e-05,0.0007422518101520836
21,21000,-0.006919266656041145,0.005942579358816147,-5.603959652944468e-05,0.0011233447585254908
22,22000,-0.004728936590254307,0.010736813768744469,7.444665970979258e-05,0.0013350220397114754
23,23000,-0.009497682563960552,0.012906163930892944,2.6123336283490062e-05,0.00168471853248775
24,24000,-0.00343556166626513,0.007648935075849295,5.4899588576518e-05,0.000891093397513032
25,25000,-0.006926598958671093,0.00508321076631546,3.843682861770503e-05,0.0011532719945535064
26,26000,-0.006425283383578062,0.007135437801480293,-7.121860107872635e-06,0.001283220830373466
27,27000,-0.00747280428186059,0.008989491499960423,2.7363872504793108e-05,0.001784320455044508
28,28000,-0.012305871583521366,0.004450702108442783,-0.00018433235527481884,0.0015132062835618854
29,29000,-0.008551119826734066,0.007568484637886286,-5.92335854889825e-05,0.0013768780045211315
30,30000,-0.005753550678491592,0.01874566823244095,0.00015701969095971435,0.0021733203902840614
