epoch,step,min,max,mean,std
1,1000,-0.20718008279800415,0.1883230060338974,-7.765520422253758e-05,0.008731518872082233
2,2000,-0.23668062686920166,0.13215339183807373,-4.933937452733517e-05,0.006716597825288773
3,3000,-0.36817052960395813,0.20054326951503754,-0.00011630586959654465,0.009495199657976627
4,4000,-0.3407544493675232,0.4735584855079651,0.00018462321895640343,0.011129920370876789
5,5000,-0.48526298999786377,0.4978567361831665,0.00015092702233232558,0.018871314823627472
6,6000,-0.6483737826347351,0.4469289779663086,-3.8083031540736556e-05,0.01953546516597271
7,7000,-0.26683366298675537,0.18973690271377563,-8.925367728807032e-05,0.006647432688623667
8,8000,-0.3193936049938202,0.38655444979667664,5.948307443759404e-05,0.010307502932846546
9,9000,-0.19804227352142334,0.612686812877655,0.0002781205403152853,0.015303169377148151
10,10000,-0.3346344828605652,0.33964937925338745,0.00015284123946912587,0.010631353594362736
11,11000,-0.29651179909706116,0.25610387325286865,-0.0001759538718033582,0.009133545681834221
12,12000,-0.6457387208938599,0.13658621907234192,-0.00023407988192047924,0.013001993298530579
13,13000,-0.8414116501808167,0.5237423777580261,-0.0005609784857369959,0.024025918915867805
14,14000,-0.721316933631897,0.33508795499801636,-0.00012124083878006786,0.014372434467077255
15,15000,-0.3025919198989868,0.20142048597335815,-6.125571235315874e-05,0.008628482930362225
16,16000,-0.286111056804657,0.6194428205490112,0.0008188273059204221,0.020703976973891258
17,17000,-0.4995173215866089,0.4122902452945709,-9.190642595058307e-05,0.014430629089474678
18,18000,-0.6262264251708984,0.7288888096809387,1.99148416868411e-05,0.023470677435398102
19,19000,-0.6544249057769775,0.419717013835907,-0.0004267809563316405,0.016488738358020782
20,20000,-0.4615984261035919,0.3614993691444397,0.00017110310727730393,0.01573098450899124
21,21000,-1.055873990058899,1.0020034313201904,-0.0004043978115078062,0.03692588210105896
22,22000,-1.2203903198242188,1.9287474155426025,0.0009861334692686796,0.05427270382642746
23,23000,-0.7837415933609009,0.7734627723693848,0.0005964050651527941,0.030194448307156563
24,24000,-0.5791378021240234,0.7424578666687012,-8.786749094724655e-05,0.01949360780417919
25,25000,-0.987987756729126,1.1664632558822632,0.0008841229719109833,0.04546143859624863
26,26000,-0.8383677005767822,0.8978464603424072,0.0001692536025075242,0.033268846571445465
27,27000,-0.907258152961731,0.9696041345596313,-0.00029878877103328705,0.03344617038965225
28,28000,-0.5834066867828369,0.5859609842300415,-0.00016235453949775547,0.02390470542013645
29,29000,-1.0157623291015625,0.49339377880096436,-0.00027627675444819033,0.027652926743030548
30,30000,-1.1077979803085327,1.1147040128707886,0.00040100785554386675,0.046349383890628815
