epoch,step,min,max,mean,std
1,1000,-0.004872793797403574,0.005423462018370628,-2.237116132164374e-05,0.0008819630602374673
2,2000,-0.007884630933403969,0.003706335788592696,-2.0293369743740186e-05,0.0008617304265499115
3,3000,-0.005113549530506134,0.006550811231136322,3.866823681164533e-05,0.00093205610755831
4,4000,-0.003364390227943659,0.010616191662847996,1.1828788956336211e-05,0.0008955635712482035
5,5000,-0.01190480962395668,0.016774339601397514,-8.533829532098025e-05,0.0019042951753363013
6,6000,-0.011185802519321442,0.006418377161026001,-0.0001056949986377731,0.00143360102083534
7,7000,-0.0042025381699204445,0.0032014334574341774,-1.287950453843223e-05,0.0005435332423076034
8,8000,-0.01498651597648859,0.011848949827253819,-1.378412707708776e-05,0.0014516334049403667
9,9000,-0.01333069521933794,0.011348159983754158,-2.3645570763619617e-05,0.0015002012951299548
10,10000,-0.006097237579524517,0.013425419107079506,-3.451373049756512e-05,0.0011375404428690672
11,11000,-0.010491827502846718,0.010117837227880955,-4.450571577763185e-05,0.001380424597300589
12,12000,-0.008460018783807755,0.005663596093654633,-6.651641160715371e-05,0.0010060856584459543
13,13000,-0.010381084866821766,0.01273120753467083,4.407029700814746e-05,0.0018242335645481944
14,14000,-0.010931817814707756,0.010869547724723816,2.8691520128631964e-05,0.0015562063781544566
15,15000,-0.007482522167265415,0.009697883389890194,-4.2737447074614465e-06,0.0011050337925553322
16,16000,-0.022286033257842064,0.009220024570822716,-3.821621066890657e-05,0.001982123823836446
17,17000,-0.012070080265402794,0.015502379275858402,0.00013042421778663993,0.002114970004186034
18,18000,-0.010943442583084106,0.008112158626317978,-0.00016227655578404665,0.001583556178957224
19,19000,-0.00950534362345934,0.016598697751760483,1.916687142511364e-05,0.0017439683433622122
20,20000,-0.012171769514679909,0.005178941413760185,-7.417379674734548e-05,0.0012015984393656254
21,21000,-0.015399796888232231,0.01269826665520668,-7.3066315962933e-05,0.0020691202953457832
22,22000,-0.022303065285086632,0.025889042764902115,-2.6958121452480555e-05,0.003160986350849271
23,23000,-0.01774951070547104,0.019486775621771812,0.00014008481230121106,0.002414613962173462
24,24000,-0.00960145890712738,0.018274933099746704,0.00013741423026658595,0.0017636610427871346
25,25000,-0.019131356850266457,0.011548414826393127,-3.439495776547119e-05,0.002189026679843664
26,26000,-0.03879856690764427,0.018037525936961174,-0.000291256932541728,0.0037529696710407734
27,27000,-0.020708458498120308,0.014425304718315601,-0.00015703678946010768,0.002866399008780718
28,28000,-0.019203953444957733,0.03152002394199371,6.833578663645312e-05,0.003590581938624382
29,29000,-0.013190541416406631,0.021673450246453285,3.858248237520456e-05,0.0021263156086206436
30,30000,-0.03048872947692871,0.024815944954752922,0.00010155169729841873,0.004521339666098356
