1,1000,0.9580713877081871
2,2000,0.9339403036236763
3,3000,0.9256693226695061
4,4000,0.9181018092632294
5,5000,0.9134345467090607
6,6000,0.9115921707749367
7,7000,0.905451806306839
8,8000,0.9029873764514923
9,9000,0.8985355949997902
10,10000,0.8946368861198425
11,11000,0.891569385111332
12,12000,0.8863914664387703
13,13000,0.8835330189466476
14,14000,0.8796531732678413
15,15000,0.876345939218998
16,16000,0.8714571563005448
17,17000,0.8654618428945542
18,18000,0.8603132594823837
19,19000,0.8559564601778984
20,20000,0.8508479615449905
21,21000,0.8461166293621063
22,22000,0.839962958753109
23,23000,0.8363071411252022
24,24000,0.8312333495020866
25,25000,0.826456507384777
26,26000,0.8210446549654007
27,27000,0.8177840593457222
28,28000,0.8121364018917083
29,29000,0.8078173267841339
30,30000,0.8031530444622039
